URL de Lote;Código;Ano Modelo;Marca;Modelo;Documento;Chassi;Categoria;Condição;Cond. de Funcionamento;Tipo de Monta;Tipo de Chassi;Comitente;Valor FIPE;Pátio Veículo;Data do Leilão;Pátio do Leilão;Lote;Grade/Linha;Lance atual;Meu Lance
https://www.copart.com.br/lotDetail/989432;989432;2005;VOLKSWAGEN;FOX;RECUPERÁVEL;9BWKB05Z954094623;Automóveis;COLISÃO;Motor dá partida e engrena;Pequena Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;26.679 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;1;536;9.050 BRL;0 BRL
https://www.copart.com.br/lotDetail/1016337;1016337;2002;RENAULT;CLIO SEDAN;IRRECUPERÁVEL;93YLB06152J291643;Automóveis;COLISÃO;Motor dá partida e engrena;Grande Monta;Recortado;AZUL COMPANHIA DE SEGUROS GERAIS;9.229 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;2;530;500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1039699;1039699;2018;HONDA;PCX;RECUPERÁVEL;9C2KF2200JR017531;Motos;COLISÃO;Motor dá partida e engrena;Pequena Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;13.713 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;3;MOTOS LEILÃO 2;7.150 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046304;1046304;2012;CHEVROLET;AGILE;RECUPERÁVEL;8AGCN48X0CR149495;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;31.545 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;4;413;9.350 BRL;0 BRL
https://www.copart.com.br/lotDetail/1049049;1049049;2016;HONDA;FIT;RECUPERÁVEL;93HGK5860GZ210292;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;5;434;29.250 BRL;0 BRL
https://www.copart.com.br/lotDetail/1029903;1029903;2024;CITROEN;C3 AIRCROSS;IRRECUPERÁVEL;935CNFC51RB515986;Automóveis;COLISÃO;Motor dá partida e engrena;Grande Monta;Recortado;AZUL COMPANHIA DE SEGUROS GERAIS;102.807 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;6;560;5.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/880389;880389;2011;FORD;FIESTA SEDAN;IRRECUPERÁVEL;9BFZF54P2B8132634;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;AZUL COMPANHIA DE SEGUROS GERAIS;30.330 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;7;515;1.150 BRL;0 BRL
https://www.copart.com.br/lotDetail/895976;895976;2012;CHEVROLET;COBALT;RECUPERÁVEL;9BGJB69X0CB298149;Automóveis;COLISÃO;Desconhecido;Pequena Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;32.755 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;8;479;7.850 BRL;0 BRL
https://www.copart.com.br/lotDetail/999360;999360;2019;RENAULT;LOGAN;RECUPERÁVEL;93Y4SRF84KJ746241;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;36.186 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;9;431;12.950 BRL;0 BRL
https://www.copart.com.br/lotDetail/1040938;1040938;2016;HONDA;HR-V;RECUPERÁVEL;93HRV2850GZ131745;SUV Pequenos;COLISÃO;Desconhecido;Média Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;83.224 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;10;459;26.900 BRL;0 BRL
https://www.copart.com.br/lotDetail/1038933;1038933;2013;CHEVROLET;ONIX;RECUPERÁVEL;9BGKS48B0DG267352;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;40.019 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;11;569;9.600 BRL;0 BRL
https://www.copart.com.br/lotDetail/1032468;1032468;2006;VOLKSWAGEN;FOX;IRRECUPERÁVEL;9BWKB05Z464156477;Automóveis;QUEIMADO;Desconhecido;Grande Monta;Recortado;AZUL COMPANHIA DE SEGUROS GERAIS;23.650 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;12;589;900 BRL;0 BRL
https://www.copart.com.br/lotDetail/906546;906546;2013;FIAT;PALIO;RECUPERÁVEL;9BD196271D2069100;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;32.555 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;13;498;6.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1041729;1041729;2018;CHERY;QQ;RECUPERÁVEL;98RDB12B1JA004029;Automóveis;COLISÃO;Desconhecido;Pequena Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;14;424;5.150 BRL;0 BRL
https://www.copart.com.br/lotDetail/1041762;1041762;2008;CHEVROLET;MERIVA;RECUPERÁVEL;9BGXL75G08C189448;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;25.442 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;15;426;6.350 BRL;0 BRL
https://www.copart.com.br/lotDetail/981281;981281;2005;FORD;FIESTA;RECUPERÁVEL;9BFZF10B758298042;Automóveis;COLISÃO;Motor dá partida;Média Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;14.958 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;16;430;3.300 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046961;1046961;2014;HONDA;CITY;RECUPERÁVEL;93HGM2620EZ211638;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;AZUL COMPANHIA DE SEGUROS GERAIS;55.075 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;17;471;16.150 BRL;0 BRL
https://www.copart.com.br/lotDetail/1035322;1035322;2017;CITROEN;AIRCROSS;RECUPERÁVEL;935SUNFN2HB520365;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;50.899 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;18;700;11.400 BRL;0 BRL
https://www.copart.com.br/lotDetail/1051639;1051639;2008;HONDA;FIT;RECUPERÁVEL;93HGD18408Z104880;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;33.748 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;19;441;12.350 BRL;0 BRL
https://www.copart.com.br/lotDetail/1026970;1026970;2024;VOLKSWAGEN;T-CROSS;IRRECUPERÁVEL;9BWBH6BF4R4087922;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;104.151 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;20;559;4.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1000302;1000302;2021;FIAT;DUCATO FURGAO;RECUPERÁVEL;3c6dfvdk0me519899;Utilitários Grandes;COLISÃO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;174.183 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;21;OO 130;44.700 BRL;0 BRL
https://www.copart.com.br/lotDetail/1011177;1011177;2020;HONDA;FIT;IRRECUPERÁVEL;93HGK5720LZ111667;Automóveis;COLISÃO;Motor dá partida e engrena;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;75.014 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;22;484;3.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1031264;1031264;2014;BMW;SERIE 3;RECUPERÁVEL;WBA3A9108EF491738;Automóveis;QUEIMADO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;165.817 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;23;E 090;30.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1019383;1019383;2013;LAND ROVER;RANGE ROVER EVOQUE;IRRECUPERÁVEL;SALVA2BG0DH785595;SUV Grandes;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;100.023 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;24;474;5.400 BRL;0 BRL
https://www.copart.com.br/lotDetail/1033963;1033963;2020;FORD;KA;RECUPERÁVEL;9BFZH55L3L8421190;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;48.854 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;25;436;18.550 BRL;0 BRL
https://www.copart.com.br/lotDetail/1040360;1040360;2015;HONDA;FIT;RECUPERÁVEL;93HGK5860FZ235899;Automóveis;COLISÃO;Desconhecido;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;26;457;19.950 BRL;0 BRL
https://www.copart.com.br/lotDetail/1042539;1042539;1991;FIAT;UNO;IRRECUPERÁVEL;9BD146000M3768991;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;7.033 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;27;423;300 BRL;0 BRL
https://www.copart.com.br/lotDetail/1040103;1040103;2019;MERCEDES BENZ;CLASSE A SEDAN;IRRECUPERÁVEL;WDD3G8HW2KW030400;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;151.235 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;28;421;8.100 BRL;0 BRL
https://www.copart.com.br/lotDetail/1042877;1042877;2023;CHEVROLET;ONIX;RECUPERÁVEL;9BGEA48A0PG306309;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;67.642 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;29;409;18.250 BRL;0 BRL
https://www.copart.com.br/lotDetail/1051414;1051414;2026;CAOA CHERY;TIGGO 8;RECUPERÁVEL;95PFEM61DTB037682;SUV Grandes;QUEIMADO;Desconhecido;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;183.468 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;30;422;63.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046200;1046200;2017;NISSAN;VERSA;RECUPERÁVEL;94DBCAN17HB107735;Automóveis;COLISÃO;Motor dá partida;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;57.869 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;31;588;14.500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1053095;1053095;2015;HONDA;LEAD 110;RECUPERÁVEL;9C2JF2500FR504398;Motos;COLISÃO;Motor dá partida e engrena;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;9.110 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;32;M 040;4.300 BRL;0 BRL
https://www.copart.com.br/lotDetail/825340;825340;2014;BMW;F 800;RECUPERÁVEL;95V0B2204EZ490869;Motos;COLISÃO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;39.349 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;33;MOTOS LEILÃO 2;2.250 BRL;0 BRL
https://www.copart.com.br/lotDetail/1042524;1042524;2024;FIAT;MOBI;IRRECUPERÁVEL;9BD341ATZRY933734;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;61.955 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;34;415;3.300 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046312;1046312;2012;HYUNDAI;I30;RECUPERÁVEL;KMHDC51EBCU369765;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;45.863 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;35;428;15.350 BRL;0 BRL
https://www.copart.com.br/lotDetail/932909;932909;2022;YAMAHA;NMAX;NORMAL;9C6SG5910N0027444;Motos;FINANCIAMENTO;Desconhecido;Não Aplicável;Normal;PORTO SEGURO ADMINISTRAÇÃO DE CONSÓRCIOS S/C LTDA;18.169 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;36;MOTOS LEILÃO 2;9.450 BRL;0 BRL
https://www.copart.com.br/lotDetail/1041586;1041586;2022;RENAULT;LOGAN;RECUPERÁVEL;93y4srz85nj950252;Automóveis;COLISÃO;Motor dá partida;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;56.737 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;37;551;15.100 BRL;0 BRL
https://www.copart.com.br/lotDetail/1049270;1049270;2022;PEUGEOT;208;RECUPERÁVEL;8ADUWNFX2NG549397;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;70.969 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;38;567;14.050 BRL;0 BRL
https://www.copart.com.br/lotDetail/257776;257776;1999;FIAT;MAREA WEEKEND;IRRECUPERÁVEL;9BD185715X7015326;Automóveis;COLISÃO;Motor dá partida e engrena;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;14.070 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;39;PÁTIO 03;700 BRL;0 BRL
https://www.copart.com.br/lotDetail/995209;995209;2024;VOLKSWAGEN;CONSTELLATION;IRRECUPERÁVEL;9536B8TD7RR071038;Caminhões e Rebocadores;QUEIMADO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;441.025 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;40;TT 020;13.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1035072;1035072;2014;MINI;COOPER;RECUPERÁVEL;WMWXM5109ET725310;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;73.824 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;41;529;21.400 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046878;1046878;2007;VOLKSWAGEN;FOX;RECUPERÁVEL;9BWKB05Z774046539;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;42;477;7.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/1045918;1045918;2011;SUBARU;FORESTER;RECUPERÁVEL;JF1SHJLS5BG231676;SUV Pequenos;COLISÃO;Motor dá partida e engrena;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;42.383 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;43;483;20.250 BRL;0 BRL
https://www.copart.com.br/lotDetail/959710;959710;2012;VOLKSWAGEN;CONSTELLATION;RECUPERÁVEL;953658246CR240854;Caminhões e Rebocadores;COLISÃO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;222.507 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;44;KK 180;70.000 BRL;0 BRL
https://www.copart.com.br/lotDetail/760348;760348;1995;FIAT;UNO;IRRECUPERÁVEL;9BD146000R5337518;Automóveis;ROUBO/FURTO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;8.758 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;45;432;500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1044226;1044226;2009;CHEVROLET;TRACKER;RECUPERÁVEL;8AG116DJ09R701584;SUV Pequenos;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;43.472 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;46;439;11.750 BRL;0 BRL
https://www.copart.com.br/lotDetail/1045623;1045623;2022;FIAT;MOBI;RECUPERÁVEL;9BD341ACXNY781005;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;49.709 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;47;533;11.950 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046493;1046493;2023;REB;Reboque;RECUPERÁVEL;9A9VPRCZ2PCDD9095;Outros;COLISÃO;Desconhecido;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;48;OO 010;11.900 BRL;0 BRL
https://www.copart.com.br/lotDetail/1039704;1039704;2019;FIAT;FIORINO FURGAO;IRRECUPERÁVEL;9BD2651JHK9127028;Utilitários Pequenos;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;63.867 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;49;584;2.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1047419;1047419;2011;CHEVROLET;ASTRA;RECUPERÁVEL;9BGTR48C0BB154784;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;37.269 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;50;461;15.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1040127;1040127;2002;FIAT;SIENA;IRRECUPERÁVEL;9BD17201223010616;Automóveis;COLISÃO;Motor dá partida e engrena;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;14.231 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;51;557;500 BRL;0 BRL
https://www.copart.com.br/lotDetail/1036983;1036983;2017;PEUGEOT;208;IRRECUPERÁVEL;936CLNFN2HB021904;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;55.558 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;52;585;2.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1027348;1027348;2021;FIAT;FIORINO FURGAO;IRRECUPERÁVEL;9BD2651MHM9187476;Utilitários Pequenos;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;74.200 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;53;561;3.700 BRL;0 BRL
https://www.copart.com.br/lotDetail/1024328;1024328;2009;VOLKSWAGEN;JETTA;RECUPERÁVEL;3VWRE61K09M071265;Automóveis;COLISÃO;Motor dá partida e engrena;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;41.020 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;54;463;31.050 BRL;0 BRL
https://www.copart.com.br/lotDetail/917804;917804;2014;HONDA;FIT;IRRECUPERÁVEL;93HGE8890EZ102064;Automóveis;ROUBO/FURTO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;55;612;2.700 BRL;0 BRL
https://www.copart.com.br/lotDetail/1040725;1040725;2012;MERCEDES BENZ;CLASSE E;RECUPERÁVEL;WDDHF5KW1CA549193;Automóveis;COLISÃO;Desconhecido;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;110.801 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;56;549;32.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1040115;1040115;2003;VOLKSWAGEN;SAVEIRO;IRRECUPERÁVEL;9BWEB05X93P046143;Picapes Pequenas;COLISÃO;Motor dá partida e engrena;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;25.446 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;57;446;1.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1020298;1020298;2013;CHEVROLET;AGILE;RECUPERÁVEL;8AGCN48X0DR169477;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;35.825 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;58;488;7.050 BRL;0 BRL
https://www.copart.com.br/lotDetail/1056995;1056995;2017;MERCEDES BENZ;CLASSE C COUPE;IRRECUPERÁVEL;WDDWJ6EW0HF465061;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;265.850 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;59;KK 180;11.950 BRL;0 BRL
https://www.copart.com.br/lotDetail/1030996;1030996;2014;VOLKSWAGEN;FOX;IRRECUPERÁVEL;9BWAB45Z9E4159277;Automóveis;COLISÃO;Desconhecido;Grande Monta;Recortado;PORTO SEGURO CIA DE SEGUROS GERAIS;40.581 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;60;539;2.100 BRL;0 BRL
https://www.copart.com.br/lotDetail/1045861;1045861;2014;FIAT;UNO;RECUPERÁVEL;9BD195152E0494216;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;31.869 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;61;558;9.600 BRL;0 BRL
https://www.copart.com.br/lotDetail/1045379;1045379;2015;FORD;FOCUS;RECUPERÁVEL;8AFSZZFHCFJ284909;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;52.868 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;62;590;9.550 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046904;1046904;2017;SUBARU;FORESTER;RECUPERÁVEL;JF1SJ5LC5HG298994;SUV Pequenos;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;94.613 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;63;604;45.200 BRL;0 BRL
https://www.copart.com.br/lotDetail/1050335;1050335;2020;HONDA;CB 250 F;RECUPERÁVEL;9C2MC4410LR005056;Motos;ROUBO/FURTO;Motor dá partida e engrena;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;64;MOTOS LEILÃO 2;7.400 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046323;1046323;2024;YAMAHA;XMAX;RECUPERÁVEL;9C6SG6210R0021750;Motos;COLISÃO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;30.560 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;65;MOTOS LEILÃO 2;11.650 BRL;0 BRL
https://www.copart.com.br/lotDetail/1046850;1046850;2012;CITROEN;C3;RECUPERÁVEL;935FCKFVYCB591065;Automóveis;COLISÃO;Motor dá partida;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;0 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;66;519;6.700 BRL;0 BRL
https://www.copart.com.br/lotDetail/1044690;1044690;2015;FIAT;PALIO;RECUPERÁVEL;9BD17122ZF7541783;Automóveis;COLISÃO;Desconhecido;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;30.847 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;67;495;5.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1049041;1049041;2008;CHEVROLET;CORSA;RECUPERÁVEL;9BGXH68808C158812;Automóveis;COLISÃO;Motor dá partida e engrena;Média Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;24.034 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;68;472;11.800 BRL;0 BRL
https://www.copart.com.br/lotDetail/1049179;1049179;2017;MERCEDES BENZ;CLASSE C;RECUPERÁVEL;9BMWF4CW9HM004115;Automóveis;COLISÃO;Desconhecido;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;129.105 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;69;497;61.550 BRL;0 BRL
https://www.copart.com.br/lotDetail/1048302;1048302;2006;CHEVROLET;VECTRA;RECUPERÁVEL;9BGAC69M06B175621;Automóveis;COLISÃO;Motor dá partida e engrena;Pequena Monta;Normal;PORTO SEGURO CIA DE SEGUROS GERAIS;30.581 BRL;ITAQUAQUECETUBA - SP;17.11.2025 10:00 BRT;Itaquaquecetuba - SP;70;489;10.850 BRL;0 BRL
